Shipment Created Date;MAX Delivery Date;ShipmentNo;CustomerCode;CustomerName;City;Distrcit;TC-AMBIENT;ProductCode;ProductName;Pallet;Weight;Channel;DistributionChannel;Division
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;669687;FIRST XFRESH 12X27G PEACHWATME 20CA;0,36;260,55;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4022970;FIRST 12X27G SPEAM 20CA;0,95;694,8;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4026315;FIRST 12X23.1G SPEAM 16CA;0,11;62,169;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4049795;FIRST 12X20G WATME 16CA;0,11;62,169;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4054097;SIPS 20X25GR BNSTR 20CA;0,42;222,14;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4002750;TIPITIP 12X27G BUBGUM 20CA;0,18;130,275;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4052043;JELB 80G STRAWB 24CA M;0,05;27,517;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4052168;JELB 80G WATME 24CA M;0,05;25,016;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4052203;JELB 16X40G FRT 18CA M;0,15;58,443;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;94569;OLP 28G MENEU 12X24CA;1;846;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4060714;TFT 120X6,7G STRAWB 6CA;0,1;55,9;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4060716;TFT 120X6.7G ORANGE 6CA;0,1;55,9;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4002332;OREO 228G CLASS 12CA;3,33;1.018,49;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4002326;OREO 95G CLASSIC 28CA;3,33;945,896;DO;40;1
18.02.2019;21.02.2019;9308330917;6463998;GÜL-PAÞ SAN VE TÝC AÞ ÝSTANBUL;ÝSTANBUL AVR.;BAÐCILAR;AMBIENT;4002332;OREO 228G CLASS 12CA;1,17;356,472;DO;40;1
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;4028782;MKA 80G BBL MLK TR 22CA;0,69;223,874;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;355643;MILKA 87.5G MILKINIS 20 BOX;0,52;307,5;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;376530;MILKA 80G TBL WHITE 24 BOX CL7;0,67;412;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;4050585;MKA 100G TBL COWSPOT 23CA;0,91;486,4;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;4050584;MKA 100G OREO TBL 22CA;0,68;349,5;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;669673;MKA 80G HNUT RAISN TR 25CA;0,33;213;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;669671;MKA 80G MILK TR 27CA;0,5;343,5;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;4037117;MKA 87G TABLET MINI TUC 18CA;0,4;203,4;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;4037120;MKA 87G TABLET PETIT LU 18CA;0,5;254,25;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;4050574;MILKA 100G TBL DESSERT 22CA;0,23;116,5;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;4047491;TONE 35G TBL MILK TR 24CA;1,04;273;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;4052205;JELB SPK 80G KIDS 24CA M;0,23;125,08;DO;40;30
18.02.2019;19.02.2019;9308330961;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;TC;4055020;JELB SPK WATME 80G 24CA M;0,46;250,159;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4047491;TONE 35G TBL MILK TR 24CA;0,17;45,5;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4050574;MILKA 100G TBL DESSERT 22CA;0,11;58,25;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4037120;MKA 87G TABLET PETIT LU 18CA;0,1;50,85;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4247152;MKA OREO BAR 37G 36CA;0,03;14,66;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4058855;MKA 85G DARK MILK PLAIN 22CA;0,01;10;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4044920;MKA 36.5G STRAWB 36CA;0,03;11,584;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;669673;MKA 80G HNUT RAISN TR 25CA;0,07;42,6;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4050584;MKA 100G OREO TBL 22CA;0,18;93,2;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4050585;MKA 100G TBL COWSPOT 23CA;0,14;72,96;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;376530;MILKA 80G TBL WHITE 24 BOX CL7;0,13;82,4;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;355643;MILKA 87.5G MILKINIS 20 BOX;0,14;82;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4015310;MKA 34G LILA PAUSE STRAWB 25X6CA;0,12;28,156;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4000754;BNB 73G MILKC 48CA;0,03;13,188;DO;40;30
18.02.2019;22.02.2019;9308330955;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;TC;4000758;BNB 24X24,3G MILKC 12CA;0,1;48,12;DO;40;30
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4017260;BUBLC 38G STRAWB 8X18 CA;0,06;61,29;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4017255;BUBLC 38G FRTY 8X18 CA;0,06;61,29;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;969962;FALIM 20X7G STRAWB 18CA;0,1;89,58;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;969960;FALIM 20X7G MASIC 18CA;0,14;119,44;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4016990;FALIM 20X35G MASIC 4CA;0,23;137,16;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4016987;FALIM 20X35G FRT 4CA;0,01;3,429;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;969963;FALIM 20X7G FRT 18CA;0,1;89,58;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;969961;FALIM 20X7G MINT 18CA;0,1;89,58;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4016989;FALIM 20X35G MINT 4CA;0,01;3,429;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4016985;FALIM 20X35G BRRY 4CA;0,11;68,58;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4016986;FALIM 20X40G ISIL MINT 4CA;0,01;3,829;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4048233;FALIM 20X7G CLOVE 18CA;0,04;29,84;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4048237;FALIM 20X35G CLOVE 4CA;0,06;34,29;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4005050;FALIM 20X7G WATME 18CA;0,07;59,76;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;635317;FIRST 340G STRAWB 20CA;0,33;131,926;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;635322;FIRST 340G WATME 20CA;0,5;197,889;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;635314;FIRST 340G PEPMI 20CA;0,33;131,926;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4049789;FIRST 12X20G PEPMI 16CA;0,11;62,169;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4002730;FIRST 12X27G SENSA SPEAM 20CA;0,48;347,4;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4002723;FIRST 12X27G SENSA STRAWB 20CA;0,36;260,55;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4002728;FIRST 12X27G SENSA MASIC 20CA;0,2;147,645;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4002731;FIRST 12X27G SENSA WATME 20CA;0,83;607,95;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4007256;FIRST 12X27G PEPMI 20CA;0,17;121,59;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4022970;FIRST 12X27G SPEAM 20CA;0,18;130,275;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4002750;TIPITIP 12X27G BUBGUM 20CA;0,3;217,125;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4052041;JELB 80G BEARS 24CA M;0,69;375,239;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4052047;JELB 80G COLA 24CA M;0,46;250,159;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4052049;JELB 80G FRT 24CA M;0,46;250,159;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;669668;JELIBON TISTIS 80GR 24CA;0,32;175,111;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;94661;MSB 43G STRAWBERRY APPLE 12CA;0,21;203,97;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;94070;MSB 43G COFF 12CA;0,14;135,98;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;94067;MSB 43G MLK 12CA;0,28;271,96;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;94664;MSB 24 STX43G CKTL CHRY NEW 12CA;0,21;203,97;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4040544;OLP 24X28G STRAWBERRY 12CA;0,1;106,16;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4064121;OLP 24X28G ICE 12CA;0,5;530,5;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;656064;OLP 24X28G WATME 12CA;0,2;212,32;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4032019;OLP 24X28G STRONG MENTHOL 12CA;0,3;318,48;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;94577;OLP 28G L&O 12X24CA;0,3;253,8;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;94569;OLP 28G MENEU 12X24CA;0,4;338,4;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;96840;OLP 24X28G MINT 12CA;0,4;364,52;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;669700;OLP 24X28G BERRIES 12CA;0,15;159,24;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;94676;TFT 47G BLACKB 12X20CA;0,38;370,14;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;91704;TFT 47G STRAWB 12X20CA;0,38;370,14;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;669694;TFT 47G LEMON 20 STK 12CA;0,25;246,76;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;94080;TFT 47G CHRY 12X20CA;0,38;370,14;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;94092;TOPI 11G FRT 6X120CA;0,5;224,773;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4002332;OREO 228G CLASS 12CA;1,4;427,766;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4002326;OREO 95G CLASSIC 28CA;2,22;630,597;DO;40;1
18.02.2019;21.02.2019;9308330963;6463996;ZÝRVEGÜL GRUP GD TEMÝZLÝK ÜRÜNLERÝ;ÝSTANBUL AVR.;KEMERBURGAZ;AMBIENT;4076621;OREO PROMO 12X38G CLASS 9CA;1,04;346,667;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;4076621;OREO PROMO 12X38G CLASS 9CA;0,21;69,333;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;4002326;OREO 95G CLASSIC 28CA;0,44;126,119;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;4002332;OREO 228G CLASS 12CA;0,17;50,925;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;94092;TOPI 11G FRT 6X120CA;0,08;33,716;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;94582;TOPI 88G FRT 24CA;0,03;13,209;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;91704;TFT 47G STRAWB 12X20CA;0,06;61,69;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;94676;TFT 47G BLACKB 12X20CA;0,03;24,676;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;4073388;OLP 76G MINT 16CA;0,24;98,703;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;96840;OLP 24X28G MINT 12CA;0,05;45,565;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;4073386;OLP 76G MENEU 16CA;0,16;65,802;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;94569;OLP 28G MENEU 12X24CA;0,1;84,6;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;94577;OLP 28G L&O 12X24CA;0,08;67,68;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;94067;MSB 43G MLK 12CA;0,04;40,794;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;4052173;JELB 80G TOPIK 24CA M;0,04;20,013;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;4052171;JELB 160G FRT SUPERMIXB 10CA M;0,02;9,98;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;4052049;JELB 80G FRT 24CA M;0,19;100,064;DO;40;1
18.02.2019;21.02.2019;9308330956;6463994;ZÝRVE UNÝTRAK GD TEMÝZLÝK ÜRÜNLERÝ;TEKÝRDAÐ;ÇORLU;AMBIENT;4052047;JELB 80G COLA 24CA M;0,19;100,064;DO;40;1
